Relative Pressure	Indoor Temperature	Indoor Humidity	Outdoor Temperature	Outdoor Humidity	Dewpoint	Windchill	Wind Speed	Wind Direction	Rain Total	Time	Date
[hPa]	[°C]	[%]	[°C]	[%]	[°C]	[°C]	[km/h]		[mm]
1018,0	26,8	52	25,3	56	15,9	25,3	0,0	N	14,5	22:00	17.09.2010
1017,4	25,7	55	21,2	69	15,3	21,2	1,4	ENE	14,5	04:00	18.09.2010
1017,9	24,7	55	23,6	63	16,1	23,6	0,0	SE	14,5	10:00	18.09.2010
1016,8	29,2	45	33,2	36	16,1	33,2	5,4	ESE	14,5	16:00	18.09.2010
1016,4	27,5	45	26,3	48	14,4	26,3	0,0	W	14,5	22:00	18.09.2010
1014,4	26,4	52	22,3	63	14,9	22,3	0,0	ENE	14,5	04:00	19.09.2010
1014,3	25,2	55	24,4	63	16,9	24,4	0,0	WNW	14,5	10:00	19.09.2010
1013,1	28,1	49	34,1	35	16,5	34,1	6,1	SE	14,5	16:00	19.09.2010
1012,9	27,4	51	25,8	55	16,1	25,8	0,0	N	14,5	22:00	19.09.2010
1011,8	25,8	57	22,2	69	16,2	22,2	0,0	NNE	14,5	04:00	20.09.2010
1011,9	25,3	56	25,1	61	17,0	25,1	0,0	ENE	14,5	10:00	20.09.2010
1012,3	26,8	53	31,1	44	17,4	31,1	0,0	ENE	14,5	16:00	20.09.2010
1012,9	27,2	56	25,2	63	17,6	25,2	3,6	E	14,5	22:00	20.09.2010
1014,2	26,6	55	23,9	67	17,4	23,9	4,6	E	14,5	04:00	21.09.2010
1016,1	25,9	59	23,3	71	17,7	23,3	6,4	NE	14,5	10:00	21.09.2010
1017,1	26,4	54	30,6	45	17,3	30,6	3,6	WNW	14,5	16:00	21.09.2010
1018,0	25,9	50	22,4	58	13,7	22,4	3,2	SE	14,5	22:00	21.09.2010
1018,7	25,1	52	21,3	66	14,7	21,3	2,1	S	14,5	04:00	22.09.2010
1019,1	24,4	51	21,9	61	14,0	20,7	9,3	NE	14,5	10:00	22.09.2010
1019,1	24,7	47	23,5	49	12,2	21,8	12,6	SW	14,5	16:00	22.09.2010
1019,7	24,2	48	20,8	57	11,9	20,8	5,7	N	14,5	22:00	22.09.2010
1019,2	23,7	47	20,6	56	11,5	20,6	5,0	W	14,5	04:00	23.09.2010
1018,9	23,3	52	20,4	67	14,0	20,4	3,6	N	14,5	10:00	23.09.2010
1018,5	24,0	54	26,9	49	15,3	26,9	5,7	SE	14,5	16:00	23.09.2010
1017,3	24,0	53	21,4	61	13,5	21,4	3,6	ESE	14,5	22:00	23.09.2010
1016,4	23,8	57	20,9	71	15,4	20,9	6,4	NNW	14,5	04:00	24.09.2010
1015,5	23,6	59	21,6	72	16,3	21,6	3,2	NE	14,5	10:00	24.09.2010
1014,3	24,2	58	28,3	50	16,9	28,0	7,2	N	14,5	16:00	24.09.2010
1014,1	24,5	59	22,3	69	16,3	22,3	0,0	ENE	14,5	22:00	24.09.2010
1012,9	24,2	60	20,8	77	16,6	20,8	0,0	N	14,5	04:00	25.09.2010
1011,5	24,0	66	21,7	85	19,0	21,7	0,0	ENE	15,5	10:00	25.09.2010
1010,6	24,2	71	25,1	76	20,5	24,7	7,2	ESE	15,5	16:00	25.09.2010
1009,6	24,4	70	23,6	79	19,7	23,6	3,2	SE	15,5	22:00	25.09.2010
1009,0	24,5	68	24,6	73	19,4	23,0	13,6	SE	15,5	04:00	26.09.2010
1009,4	24,7	70	25,2	77	20,9	25,2	6,1	S	15,5	10:00	26.09.2010
1010,7	25,7	69	28,7	62	20,7	27,9	12,9	SSE	15,5	16:00	26.09.2010
1012,6	25,8	67	24,2	71	18,6	24,2	0,0	NNW	15,5	22:00	26.09.2010
1015,2	24,8	60	20,8	71	15,3	20,8	0,0	NNE	15,5	04:00	27.09.2010
1016,4	24,2	61	23,0	70	17,2	23,0	2,8	E	15,5	10:00	27.09.2010
1017,2	25,6	59	27,8	54	17,6	26,4	18,3	SE	15,5	16:00	27.09.2010
1018,1	25,5	61	24,4	65	17,4	24,4	1,4	W	15,5	22:00	27.09.2010
1017,4	25,1	58	20,6	71	15,1	20,6	0,0	NNE	15,5	04:00	28.09.2010
1017,9	24,6	60	23,2	69	17,2	23,2	2,5	NNW	15,5	10:00	28.09.2010
1017,7	25,7	59	28,9	50	17,4	28,9	6,1	SSE	15,5	16:00	28.09.2010
1015,7	25,4	63	24,2	68	17,9	24,2	0,0	NNW	15,5	22:00	28.09.2010
1013,7	25,6	68	22,9	81	19,4	22,9	0,0	NNW	15,5	04:00	29.09.2010
1012,5	25,0	69	23,9	81	20,4	23,9	0,0	NE	15,5	10:00	29.09.2010
1011,7	27,0	64	28,8	62	20,8	28,8	6,4	SSW	15,5	16:00	29.09.2010
1010,8	26,3	65	24,9	69	18,8	24,9	0,0	E	15,5	22:00	29.09.2010
1013,0	25,6	54	22,6	56	13,4	22,6	0,0	NE	15,5	04:00	30.09.2010
1016,3	24,5	50	22,4	57	13,4	22,4	2,5	ESE	15,5	10:00	30.09.2010
1016,0	25,8	47	31,3	36	14,4	31,3	0,0	NE	15,5	16:00	30.09.2010
1017,3	24,8	53	23,3	57	14,3	23,3	0,0	NE	15,5	22:00	30.09.2010
1016,8	24,9	52	19,8	65	13,0	19,8	0,0	ENE	15,5	04:00	01.10.2010
1017,2	24,6	54	22,4	64	15,2	22,4	0,0	N	15,5	10:00	01.10.2010
1017,0	24,6	52	28,9	41	14,3	28,9	3,6	SE	15,5	16:00	01.10.2010
1016,3	18,7	58	16,5	78	12,6	16,5	1,0	ENE	15,5	13:00	11.10.2010
1017,5	18,8	58	17,8	78	13,9	17,8	0,0	NE	15,5	19:00	11.10.2010
1017,2	19,2	59	21,8	59	13,4	21,8	0,0	SE	15,5	01:00	12.10.2010
1016,7	19,6	59	19,3	70	13,7	19,3	0,0	N	15,5	07:00	12.10.2010
1015,5	19,9	59	19,5	78	15,5	19,5	0,0	NNE	15,5	13:00	12.10.2010
1016,4	20,0	59	19,9	86	17,5	19,9	3,2	NW	15,5	19:00	12.10.2010
1015,6	20,5	64	23,6	75	18,9	23,6	0,0	SE	15,5	01:00	13.10.2010
1015,1	21,0	66	21,4	87	19,1	21,4	0,0	NW	15,5	07:00	13.10.2010
1013,5	21,1	67	20,5	88	18,4	20,5	0,0	W	15,5	13:00	13.10.2010
1014,7	21,2	67	20,8	89	18,9	20,8	0,0	N	15,5	19:00	13.10.2010
1013,3	21,5	68	25,4	78	21,3	25,4	3,6	NNE	15,5	01:00	14.10.2010
1013,0	21,8	68	22,1	85	19,4	22,1	0,0	ENE	15,5	07:00	14.10.2010
1010,9	21,9	68	21,1	90	19,4	21,1	2,8	NW	15,5	13:00	14.10.2010
1009,0	21,9	69	20,4	91	18,9	20,4	1,4	E	15,5	19:00	14.10.2010
1006,1	22,4	70	27,3	69	21,1	27,3	3,6	ENE	15,5	01:00	15.10.2010
1007,3	22,1	68	18,1	85	15,5	18,1	0,0	WNW	15,5	07:00	15.10.2010
1008,1	21,6	67	17,5	87	15,3	17,5	2,1	NNW	15,5	13:00	15.10.2010
1008,7	21,2	67	18,9	89	17,0	18,9	0,0	N	15,5	19:00	15.10.2010
1008,7	21,6	67	31,8	41	16,9	31,8	5,0	W	15,5	01:00	16.10.2010
1010,2	22,1	67	21,1	75	16,5	21,1	3,2	NNW	15,5	07:00	16.10.2010
1010,7	21,8	67	18,9	84	16,1	18,9	0,0	NNW	15,5	13:00	16.10.2010
1011,4	21,5	67	18,9	86	16,5	18,9	0,0	NNE	15,5	19:00	16.10.2010
1011,6	21,9	67	26,0	59	17,3	26,0	5,7	ESE	15,5	01:00	17.10.2010
1013,1	22,2	67	20,6	72	15,4	20,6	0,0	NNW	15,5	07:00	17.10.2010
1014,1	21,7	65	18,1	79	14,4	18,1	0,0	ESE	15,5	13:00	17.10.2010
1015,4	21,4	66	19,8	83	16,8	19,8	0,0	N	15,5	19:00	17.10.2010
1015,1	21,9	64	30,7	35	13,5	30,7	6,1	S	15,5	01:00	18.10.2010
1014,7	22,1	65	21,6	75	17,0	21,6	0,0	NE	15,5	07:00	18.10.2010
1013,1	22,0	68	18,1	89	16,2	18,1	0,0	SE	15,5	13:00	18.10.2010
1011,0	21,9	69	18,8	91	17,3	18,8	0,0	NNE	15,5	19:00	18.10.2010
1009,5	21,8	70	19,1	92	17,7	19,1	0,0	ESE	15,5	01:00	19.10.2010
1006,2	21,4	70	17,3	94	16,3	17,3	0,0	N	15,5	07:00	19.10.2010
1006,4	21,1	70	19,1	93	17,9	19,1	0,0	SSE	15,5	13:00	19.10.2010
1008,4	21,0	71	21,9	70	16,2	21,9	6,1	S	15,5	19:00	19.10.2010
1009,4	21,3	67	25,6	54	15,6	24,8	9,3	SSE	15,5	01:00	20.10.2010
1010,2	21,7	65	21,3	66	14,7	20,8	6,8	ESE	15,5	07:00	20.10.2010
1010,2	21,4	62	19,0	70	13,4	18,1	7,5	SSE	15,5	13:00	20.10.2010
1010,9	21,3	65	19,9	72	14,7	19,9	4,6	SSE	15,5	19:00	20.10.2010
1011,4	21,8	65	26,5	49	14,9	26,5	4,6	SSE	15,5	01:00	21.10.2010
1015,5	22,1	65	20,3	68	14,2	20,3	0,0	NNE	15,5	07:00	21.10.2010
1017,7	21,6	65	17,3	78	13,4	17,3	0,0	NNW	15,5	13:00	21.10.2010
1019,4	21,2	65	18,9	80	15,3	18,9	0,0	WNW	15,5	19:00	21.10.2010
1020,4	21,6	64	28,8	39	13,5	28,8	2,5	SE	15,5	01:00	22.10.2010
1022,4	22,0	63	20,3	63	13,0	20,3	0,0	N	15,5	07:00	22.10.2010
1023,9	21,6	63	18,7	71	13,3	18,7	0,0	N	15,5	13:00	22.10.2010
1025,4	21,0	65	18,2	78	14,3	16,4	10,0	WNW	15,5	19:00	22.10.2010
1025,7	20,8	58	20,6	53	10,7	18,7	11,5	WNW	15,5	01:00	23.10.2010
1026,1	20,0	53	15,8	58	7,5	15,8	5,0	WNW	15,5	07:00	23.10.2010
1025,8	19,6	55	15,4	66	9,1	15,4	5,0	NE	15,5	13:00	23.10.2010
1025,3	19,3	56	15,6	66	9,2	15,6	0,0	SSW	15,5	19:00	23.10.2010
1024,5	19,4	56	25,3	44	12,2	25,3	3,9	WNW	15,5	01:00	24.10.2010
1023,6	20,1	56	15,9	61	8,4	15,9	4,3	N	15,5	07:00	24.10.2010
1022,8	19,8	56	13,9	67	7,8	13,9	6,4	ENE	15,5	13:00	24.10.2010
1022,8	18,9	51	15,5	60	7,7	15,5	3,6	ENE	15,5	19:00	24.10.2010
1021,1	19,9	54	26,8	38	11,3	26,8	0,0	NNE	15,5	01:00	25.10.2010
1021,3	19,9	53	15,5	60	7,7	15,5	0,0	NNW	15,5	07:00	25.10.2010
1021,0	19,2	55	13,1	72	8,1	13,1	0,0	NNW	15,5	13:00	25.10.2010
1020,3	18,7	56	15,3	79	11,6	15,3	0,0	NE	15,5	19:00	25.10.2010
1018,6	18,7	59	18,8	69	13,0	18,8	0,0	SE	15,5	01:00	26.10.2010
1016,7	18,8	59	18,2	71	12,8	18,2	1,4	ESE	15,5	07:00	26.10.2010
1015,1	18,9	60	18,5	81	15,2	18,5	1,4	ENE	15,5	13:00	26.10.2010
1015,9	19,3	64	21,6	87	19,3	21,6	0,0	S	15,5	19:00	26.10.2010
1016,6	20,2	66	29,0	55	19,0	29,0	2,5	W	15,5	01:00	27.10.2010
1017,8	20,8	65	20,5	74	15,7	20,5	0,0	NNW	15,5	07:00	27.10.2010
1017,5	20,7	64	19,2	83	16,2	19,2	0,0	NNW	15,5	13:00	27.10.2010
1016,8	20,7	64	19,6	87	17,3	19,6	0,0	NNW	15,5	19:00	27.10.2010
1014,7	21,0	66	18,8	84	16,0	18,8	0,0	NE	15,5	01:00	28.10.2010
1012,7	20,9	67	16,0	90	14,3	16,0	3,6	SE	15,5	07:00	28.10.2010
1012,7	20,4	67	15,2	89	13,4	15,2	0,0	WNW	15,5	13:00	28.10.2010
1012,2	19,8	67	15,1	88	13,1	15,1	0,0	E	15,5	19:00	28.10.2010
1013,1	19,6	66	18,9	58	10,4	18,0	7,5	N	15,5	01:00	29.10.2010
1016,5	18,9	61	12,6	76	8,4	11,3	7,5	N	15,5	07:00	29.10.2010
1020,3	18,3	61	12,1	78	8,3	12,1	1,8	E	15,5	13:00	29.10.2010
1022,6	17,6	62	11,5	81	8,3	7,9	12,2	ENE	15,5	19:00	29.10.2010
1023,7	17,2	62	17,8	58	9,4	17,0	7,2	N	15,5	01:00	30.10.2010
1025,5	16,8	61	11,8	59	4,0	11,8	0,0	NNE	15,5	07:00	30.10.2010
1025,5	16,4	60	11,1	62	4,1	7,6	11,8	NNW	15,5	13:00	30.10.2010
1025,7	16,0	60	11,9	64	5,3	11,9	1,4	NE	15,5	19:00	30.10.2010
1024,8	16,1	59	22,8	43	9,5	22,0	7,9	NNE	15,5	01:00	31.10.2010
1025,2	17,4	60	13,8	66	7,5	13,8	1,4	N	15,5	07:00	31.10.2010
1025,6	16,7	60	12,3	68	6,5	12,3	4,6	N	15,5	13:00	31.10.2010
1025,6	16,3	58	13,8	67	7,7	11,4	10,0	WNW	15,5	19:00	31.10.2010
1025,1	17,4	60	25,4	42	11,5	25,4	0,0	NNW	15,5	01:00	01.11.2010
1025,3	18,4	60	13,7	68	7,9	13,7	0,0	N	15,5	07:00	01.11.2010
1025,3	17,6	61	11,9	79	8,3	11,9	0,0	E	15,5	13:00	01.11.2010
1025,5	17,6	62	14,1	76	9,9	14,1	3,6	WNW	15,5	19:00	01.11.2010
1024,0	18,0	63	25,9	45	13,0	25,9	0,0	NE	15,5	01:00	02.11.2010
1024,6	18,9	62	14,4	67	8,3	14,4	0,0	NW	15,5	07:00	02.11.2010
1023,2	17,9	62	12,9	79	9,3	12,9	0,0	N	15,5	13:00	02.11.2010
1023,8	17,2	63	15,0	76	10,8	15,0	1,4	NNE	15,5	19:00	02.11.2010
1022,4	17,9	64	25,3	46	12,8	25,3	1,4	S	15,5	01:00	03.11.2010
1023,4	18,0	64	14,5	71	9,3	14,5	0,0	N	15,5	07:00	03.11.2010
1023,5	17,5	63	12,3	79	8,7	12,3	0,0	NNW	15,5	13:00	03.11.2010
1025,0	17,0	63	13,8	83	10,9	13,8	0,0	NNE	15,5	19:00	03.11.2010
1025,2	17,2	64	19,5	68	13,4	19,5	3,2	WNW	15,5	01:00	04.11.2010
1026,5	17,4	64	14,9	77	10,9	14,9	0,0	N	15,5	07:00	04.11.2010
1027,9	17,2	64	12,9	82	9,9	12,9	0,0	N	15,5	13:00	04.11.2010
1030,5	16,8	64	13,6	86	11,3	13,6	0,0	N	15,5	19:00	04.11.2010
1029,6	17,4	67	28,4	48	16,3	28,4	0,0	SSE	15,5	01:00	05.11.2010
1029,9	17,9	67	15,9	72	10,8	15,9	0,0	W	15,5	07:00	05.11.2010
1029,1	17,6	66	15,8	76	11,5	15,8	2,8	NE	15,5	13:00	05.11.2010
1028,5	17,3	65	16,9	66	10,5	16,9	0,0	E	15,5	19:00	05.11.2010
1026,3	18,0	65	30,9	27	9,7	30,7	7,2	N	15,5	01:00	06.11.2010
1025,8	18,6	64	18,5	55	9,3	18,5	0,0	W	15,5	07:00	06.11.2010
1024,0	18,4	63	14,5	67	8,4	14,5	1,8	NNW	15,5	13:00	06.11.2010
1022,7	18,0	63	14,9	72	9,9	14,9	0,0	N	15,5	19:00	06.11.2010
1019,4	18,6	64	27,8	39	12,6	27,8	5,7	S	15,5	01:00	07.11.2010
1018,0	18,9	65	17,1	68	11,1	17,1	0,0	NNE	15,5	07:00	07.11.2010
1016,4	18,5	64	13,9	78	10,1	13,9	2,5	WNW	15,5	13:00	07.11.2010
1016,7	18,0	64	14,4	81	11,1	14,4	2,8	NNW	15,5	19:00	07.11.2010
1015,3	18,5	65	26,6	51	15,6	25,9	9,3	WSW	15,5	01:00	08.11.2010
1015,6	18,9	66	17,1	74	12,4	17,1	0,0	NNW	15,5	07:00	08.11.2010
1014,9	18,8	66	17,0	85	14,4	17,0	5,4	NW	15,5	13:00	08.11.2010
1015,3	18,6	66	18,2	87	16,0	16,5	9,7	S	15,5	19:00	08.11.2010
1012,1	19,1	70	20,9	80	17,3	20,0	7,9	SSW	15,5	01:00	09.11.2010
1011,5	19,4	70	20,9	74	16,1	18,9	12,2	SE	15,5	07:00	09.11.2010
1009,5	19,6	70	21,3	70	15,6	18,6	16,2	ESE	15,5	13:00	09.11.2010
1009,5	19,9	72	20,5	72	15,3	16,5	23,4	SE	15,5	19:00	09.11.2010
1009,8	20,3	72	22,0	72	16,7	19,9	13,6	ESE	15,5	01:00	10.11.2010
1011,5	20,5	71	20,1	79	16,3	18,2	11,1	SSE	15,5	07:00	10.11.2010
1013,2	20,4	71	20,3	78	16,3	20,3	5,4	SSE	15,5	13:00	10.11.2010
1015,3	20,4	72	20,9	77	16,7	19,9	8,2	SSE	15,5	19:00	10.11.2010
1016,6	21,0	71	25,6	51	14,7	23,2	23,4	SSE	15,5	01:00	11.11.2010
1018,6	21,0	67	21,8	60	13,7	19,8	12,6	SSW	15,5	07:00	11.11.2010
1019,6	20,9	68	19,4	72	14,2	19,4	0,0	SSE	15,5	13:00	11.11.2010
1019,6	20,5	68	17,8	81	14,5	17,8	0,0	NE	15,5	19:00	11.11.2010
1017,6	21,0	69	25,6	59	17,0	25,0	8,2	SSE	15,5	01:00	12.11.2010
1015,5	21,0	69	19,2	75	14,6	19,2	0,0	NNW	15,5	07:00	12.11.2010
1013,5	20,8	69	18,9	82	15,7	18,9	4,6	NNW	15,5	13:00	12.11.2010
1012,2	20,6	69	20,1	84	17,3	20,1	0,0	SW	15,5	19:00	12.11.2010
1010,8	20,8	69	20,3	79	16,5	19,5	7,5	SE	15,5	01:00	13.11.2010
1011,5	20,5	69	15,6	87	13,4	15,6	0,0	SW	15,5	07:00	13.11.2010
1012,0	20,1	70	15,2	92	13,9	15,2	1,8	NE	15,5	13:00	13.11.2010
1013,6	19,8	70	16,3	91	14,8	16,3	3,9	NE	15,5	19:00	13.11.2010
1014,2	19,8	72	24,3	65	17,3	24,3	3,2	ENE	15,5	01:00	14.11.2010
1017,5	19,9	71	17,1	80	13,6	17,1	0,0	E	15,5	07:00	14.11.2010
1018,7	19,8	70	17,9	78	14,0	17,1	7,2	E	15,5	13:00	14.11.2010
1018,0	19,6	70	17,6	78	13,7	17,6	6,1	NW	15,5	19:00	14.11.2010
1017,5	19,9	71	27,0	52	16,3	27,0	3,9	WSW	15,5	01:00	15.11.2010
1019,3	20,0	70	18,0	73	13,1	18,0	0,0	N	15,5	07:00	15.11.2010
1019,4	19,9	69	17,4	74	12,7	17,4	0,0	SSW	15,5	13:00	15.11.2010
1020,1	19,6	69	17,4	76	13,1	17,4	0,0	NNE	15,5	19:00	15.11.2010
1019,4	19,9	70	29,9	48	17,7	29,9	0,0	N	15,5	01:00	16.11.2010
1020,3	20,1	70	18,4	74	13,7	18,4	0,0	NNW	15,5	07:00	16.11.2010
1019,7	19,9	69	17,1	82	14,0	17,1	0,0	NNW	15,5	13:00	16.11.2010
1019,6	19,6	69	16,5	83	13,6	16,5	0,0	NW	15,5	19:00	16.11.2010
1018,4	20,4	71	23,1	64	15,9	23,1	0,0	SE	15,5	01:00	17.11.2010
1018,5	20,2	70	18,6	76	14,3	18,6	0,0	N	15,5	07:00	17.11.2010
1017,4	20,1	69	14,8	82	11,7	14,8	0,0	N	15,5	13:00	17.11.2010
1016,6	19,7	70	15,0	85	12,5	15,0	0,0	N	15,5	19:00	17.11.2010
1015,1	20,2	70	23,2	63	15,7	23,2	5,7	SSW	15,5	01:00	18.11.2010
1015,7	19,8	72	18,6	83	15,6	18,6	2,1	SSW	15,5	07:00	18.11.2010
1016,9	19,7	72	18,3	80	14,8	18,3	2,5	SW	15,5	13:00	18.11.2010
1020,2	19,3	70	15,4	73	10,6	15,4	0,0	NE	15,5	19:00	18.11.2010
1021,4	19,6	69	27,1	36	10,7	26,8	7,2	WSW	15,5	01:00	19.11.2010
1024,0	19,7	68	15,6	64	8,8	15,6	0,0	N	15,5	07:00	19.11.2010
1025,2	19,1	68	13,8	76	9,6	13,8	0,0	NNW	15,5	13:00	19.11.2010
1026,6	18,5	68	14,2	81	11,0	14,2	0,0	NNE	15,5	19:00	19.11.2010
1025,5	18,8	69	26,4	55	16,6	26,4	6,1	S	15,5	01:00	20.11.2010
1025,4	19,0	69	16,1	77	12,0	16,1	2,1	NE	15,5	07:00	20.11.2010
1024,4	18,7	69	14,9	83	12,0	14,9	0,0	NNW	15,5	13:00	20.11.2010
1024,4	18,2	68	13,8	83	10,9	13,8	0,0	N	15,5	19:00	20.11.2010
1022,8	18,5	69	28,3	40	13,4	28,3	0,0	SSE	15,5	01:00	21.11.2010
1022,6	18,9	69	16,1	69	10,4	16,1	0,0	NNW	15,5	07:00	21.11.2010
1021,3	18,4	68	13,8	78	10,0	13,8	0,0	NNE	15,5	13:00	21.11.2010
1020,7	17,9	67	13,3	81	10,1	13,3	0,0	NNE	15,5	19:00	21.11.2010
1019,8	18,2	68	33,3	30	13,4	33,3	0,0	NW	15,5	01:00	22.11.2010
1020,4	18,5	68	15,4	64	8,6	15,4	0,0	NNE	15,5	07:00	22.11.2010
1019,8	18,1	67	14,1	78	10,3	14,1	0,0	N	15,5	13:00	22.11.2010
1018,6	17,7	68	14,4	83	11,5	14,4	0,0	NNE	15,5	19:00	22.11.2010
1015,7	18,7	74	19,9	73	14,9	19,3	6,8	SSE	15,5	01:00	23.11.2010
1013,1	19,2	73	18,3	78	14,4	18,3	6,1	SSE	15,5	07:00	23.11.2010
1010,1	19,6	71	20,1	69	14,2	20,1	6,1	SSE	15,5	13:00	23.11.2010
1007,7	20,0	74	20,1	79	16,3	17,8	12,9	SSE	15,5	19:00	23.11.2010
1004,6	20,6	69	23,8	54	13,9	21,3	19,0	S	15,5	01:00	24.11.2010
1016,1	16,2	73	14,9	83	12,0	14,9	0,0	WNW	15,5	02:58	27.12.2010
1017,3	16,1	73	14,7	86	12,4	14,7	0,0	S	15,5	08:58	27.12.2010
1016,3	16,1	73	17,9	76	13,6	17,9	0,0	SE	15,5	14:58	27.12.2010
1016,8	16,1	73	13,6	82	10,6	13,6	0,0	W	15,5	20:58	27.12.2010
1015,8	15,9	72	12,9	89	11,1	12,9	2,1	N	15,5	02:58	28.12.2010
1015,5	15,6	72	12,5	89	10,7	12,5	0,0	NE	15,5	08:58	28.12.2010
1015,5	15,4	72	13,8	80	10,4	13,8	0,0	N	15,5	14:58	28.12.2010
1017,4	15,2	71	11,9	78	8,2	11,9	6,1	N	15,5	20:58	28.12.2010
1018,7	14,8	70	10,6	80	7,3	10,6	0,0	E	15,5	02:58	29.12.2010
1020,6	14,4	69	10,1	82	7,1	10,1	3,6	NE	15,5	08:58	29.12.2010
1020,8	14,2	69	15,4	66	9,1	15,4	6,1	SW	15,5	14:58	29.12.2010
1022,8	14,0	68	---	---	---	---	---	---	15,5	20:58	29.12.2010
1024,5	13,5	66	---	---	---	---	---	---	15,5	02:58	30.12.2010
1026,1	13,0	65	---	---	---	---	---	---	15,5	08:58	30.12.2010
1026,1	13,0	66	---	---	---	---	---	---	15,5	14:58	30.12.2010
1027,0	13,0	66	---	---	---	---	---	---	15,5	20:58	30.12.2010
1027,4	12,7	65	---	---	---	---	---	---	15,5	02:58	31.12.2010
1028,1	12,1	65	---	---	---	---	---	---	15,5	08:58	31.12.2010
1026,7	12,1	66	---	---	---	---	---	---	15,5	14:58	31.12.2010
1025,5	12,2	66	---	---	---	---	---	---	15,5	20:58	31.12.2010
1025,1	11,7	65	---	---	---	---	---	---	15,5	02:58	01.01.2011
1024,8	11,1	65	---	---	---	---	---	---	15,5	08:58	01.01.2011
1023,2	11,1	66	---	---	---	---	---	---	15,5	14:58	01.01.2011
1022,0	11,1	67	---	---	---	---	---	---	15,5	20:58	01.01.2011
1020,0	11,1	66	---	---	---	---	---	---	15,5	02:58	02.01.2011
1017,8	11,1	67	---	---	---	---	---	---	15,5	08:58	02.01.2011
1015,1	11,2	68	---	---	---	---	---	---	15,5	14:58	02.01.2011
1013,9	11,5	71	---	---	---	---	---	---	15,5	20:58	02.01.2011
1012,4	11,5	70	---	---	---	---	---	---	15,5	02:58	03.01.2011
1012,4	11,3	70	---	---	---	---	---	---	15,5	08:58	03.01.2011
1011,5	11,6	72	---	---	---	---	---	---	15,5	14:58	03.01.2011
1013,5	11,9	73	---	---	---	---	---	---	15,5	20:58	03.01.2011
1016,0	11,9	71	---	---	---	---	---	---	15,5	02:58	04.01.2011
1018,3	11,7	70	---	---	---	---	---	---	15,5	08:58	04.01.2011
1019,6	11,7	70	---	---	---	---	---	---	15,5	14:58	04.01.2011
1022,6	11,7	69	---	---	---	---	---	---	15,5	20:58	04.01.2011
1024,2	11,4	67	---	---	---	---	---	---	15,5	02:58	05.01.2011
1024,7	11,0	68	---	---	---	---	---	---	15,5	08:58	05.01.2011
1024,6	11,2	70	---	---	---	---	---	---	15,5	14:58	05.01.2011
1025,6	11,5	70	---	---	---	---	---	---	15,5	20:58	05.01.2011
1026,3	11,2	69	---	---	---	---	---	---	15,5	02:58	06.01.2011
1027,1	10,9	69	---	---	---	---	---	---	15,5	08:58	06.01.2011
1028,1	11,2	70	---	---	---	---	---	---	15,5	14:58	06.01.2011
1029,9	11,6	69	---	---	---	---	---	---	15,5	20:58	06.01.2011
1031,1	11,3	69	---	---	---	---	---	---	15,5	02:58	07.01.2011
1032,4	11,0	69	---	---	---	---	---	---	15,5	08:58	07.01.2011
1031,5	11,1	70	---	---	---	---	---	---	15,5	14:58	07.01.2011
1032,2	11,3	70	---	---	---	---	---	---	15,5	20:58	07.01.2011
1031,9	11,1	69	---	---	---	---	---	---	15,5	02:58	08.01.2011
1031,5	10,6	69	---	---	---	---	---	---	15,5	08:58	08.01.2011
1029,4	10,8	70	---	---	---	---	---	---	15,5	14:58	08.01.2011
1029,8	11,6	70	---	---	---	---	---	---	15,5	20:58	08.01.2011
1028,5	11,2	69	---	---	---	---	---	---	15,5	02:58	09.01.2011
1027,9	10,9	69	---	---	---	---	---	---	15,5	08:58	09.01.2011
1026,6	11,3	70	---	---	---	---	---	---	15,5	14:58	09.01.2011
1027,8	11,9	70	---	---	---	---	---	---	15,5	20:58	09.01.2011
1027,6	11,8	70	---	---	---	---	---	---	15,5	02:58	10.01.2011
1028,6	11,6	70	---	---	---	---	---	---	15,5	08:58	10.01.2011
1027,4	12,4	74	---	---	---	---	---	---	15,5	14:58	10.01.2011
1027,6	12,4	73	---	---	---	---	---	---	15,5	20:58	10.01.2011
1026,8	12,3	72	---	---	---	---	---	---	15,5	02:58	11.01.2011
1025,7	12,2	72	---	---	---	---	---	---	15,5	08:58	11.01.2011
1023,6	12,6	72	---	---	---	---	---	---	15,5	14:58	11.01.2011
1023,0	12,7	72	---	---	---	---	---	---	15,5	20:58	11.01.2011
1021,2	12,7	72	---	---	---	---	---	---	15,5	02:58	12.01.2011
1019,9	12,7	72	---	---	---	---	---	---	15,5	08:58	12.01.2011
1017,8	13,1	73	---	---	---	---	---	---	15,5	14:58	12.01.2011
1018,3	13,2	72	---	---	---	---	---	---	15,5	20:58	12.01.2011
1017,4	13,2	73	---	---	---	---	---	---	15,5	02:58	13.01.2011
1017,5	12,9	72	---	---	---	---	---	---	15,5	08:58	13.01.2011
1016,6	13,0	74	---	---	---	---	---	---	15,5	14:58	13.01.2011
1017,8	13,0	74	---	---	---	---	---	---	15,5	20:58	13.01.2011
1017,3	13,0	73	---	---	---	---	---	---	15,5	02:58	14.01.2011
1018,4	12,9	73	---	---	---	---	---	---	15,5	08:58	14.01.2011
1019,4	13,2	74	---	---	---	---	---	---	15,5	14:58	14.01.2011
